cell_x,cell_y,center_lat,center_lon,count,grid_id
2628,15515,13.14190675,77.57843224999999,4,2628_15515
2628,15522,13.14308725,77.61301225,4,2628_15522
2583,15540,12.9162475,77.7024255,4,2583_15540
2622,15535,13.11303925,77.67899725,4,2622_15535
2631,15540,13.1587225,77.70168725,4,2631_15540
2602,15502,13.01110175,77.512844,4,2602_15502
2577,15537,12.888409,77.68661275,4,2577_15537
2632,15513,13.161778250000001,77.56760325,4,2632_15513
2631,15549,13.15712275,77.74766274999999,4,2631_15549
2584,15514,12.92329625,77.572811,4,2584_15514
2583,15521,12.91711225,77.60808875000001,4,2583_15521
2595,15511,12.977705499999999,77.5591715,4,2595_15511
2625,15520,13.12884025,77.60319375,4,2625_15520
2625,15522,13.1288455,77.61287975,4,2625_15522
2595,15541,12.9777475,77.70778425,4,2595_15541
2596,15502,12.983433999999999,77.5133815,4,2596_15502
2611,15509,13.057385,77.5465255,4,2611_15509
2611,15511,13.0568495,77.55799975,4,2611_15511
2616,15518,13.0815345,77.59301074999999,4,2616_15518
2588,15533,12.9435495,77.667948,4,2588_15533
2596,15537,12.98273075,77.687606,4,2596_15537
2602,15531,13.0124885,77.658621,4,2602_15531
2602,15535,13.011752999999999,77.6768395,4,2602_15535
2582,15531,12.9113445,77.65737924999999,4,2582_15531
2621,15542,13.107769,77.7133225,4,2621_15542
2602,15515,13.013767999999999,77.57769125,4,2602_15515
2607,15500,13.035956,77.5017945,4,2607_15500
2607,15513,13.037073750000001,77.56778925,4,2607_15513
2582,15539,12.9119995,77.695758,4,2582_15539
2603,15506,13.0168815,77.5329845,4,2603_15506
2611,15517,13.058821250000001,77.5870465,4,2611_15517
2611,15525,13.0572725,77.62658,4,2611_15525
2588,15513,12.94211275,77.56675874999999,4,2588_15513
2625,15535,13.127742999999999,77.67732775,4,2625_15535
2590,15511,12.9525085,77.55694575,4,2590_15511
2629,15515,13.146213,77.57755175,4,2629_15515
2638,15539,13.1920995,77.697795,4,2638_15539
2615,15548,13.078687500000001,77.74194425,4,2615_15548
2589,15521,12.94753075,77.60858525,4,2589_15521
2625,15542,13.12688475,77.7124005,4,2625_15542
2632,15534,13.161816250000001,77.67253775,4,2632_15534
2632,15538,13.16237325,77.69258275,4,2632_15538
2634,15521,13.17183725,77.60726925,4,2634_15521
2634,15523,13.1729395,77.61727625,4,2634_15523
2578,15534,12.893835,77.6715685,4,2578_15534
2582,15500,12.91285775,77.50277025,4,2582_15500
2578,15542,12.8925755,77.7119605,4,2578_15542
2578,15543,12.8928295,77.718256,4,2578_15543
2606,15500,13.031863,77.5030165,4,2606_15500
2579,15522,12.89803325,77.61244375,4,2579_15522
2605,15545,13.0272465,77.72729925,4,2605_15545
2578,15502,12.8926395,77.5129335,4,2578_15502
2603,15524,13.01793275,77.62184725,4,2603_15524
2620,15528,13.1008315,77.64322,4,2620_15528
2620,15529,13.102683,77.64842375,4,2620_15529
2582,15515,12.9127475,77.57784975,4,2582_15515
2581,15509,12.90776925,77.548574,4,2581_15509
2581,15510,12.9073105,77.55212424999999,4,2581_15510
2604,15502,13.02216775,77.51225475,4,2604_15502
2604,15511,13.02324275,77.55803075,4,2604_15511
2579,15530,12.897219,77.652019,4,2579_15530
2578,15549,12.8919505,77.747818,4,2578_15549
2579,15502,12.89710775,77.51308424999999,4,2579_15502
2606,15501,13.032274,77.50739175,4,2606_15501
2606,15505,13.03178075,77.52779575,4,2606_15505
2619,15511,13.09783225,77.55672175,4,2619_15511
2581,15520,12.907541250000001,77.6030285,4,2581_15520
2632,15545,13.16314375,77.72707925,4,2632_15545
2621,15500,13.1075315,77.50086075,4,2621_15500
2633,15528,13.16663075,77.64395075,4,2633_15528
2633,15500,13.167713,77.50377775,4,2633_15500
2581,15506,12.907889,77.53459125,4,2581_15506
2619,15515,13.09727925,77.5783515,4,2619_15515
2619,15516,13.0979045,77.5834155,4,2619_15516
2634,15529,13.17177075,77.64716075,4,2634_15529
2580,15502,12.90220375,77.51213775,4,2580_15502
2615,15508,13.07828775,77.54237549999999,4,2615_15508
2613,15542,13.06807425,77.71220124999999,4,2613_15542
2593,15523,12.96778475,77.61776549999999,4,2593_15523
2593,15525,12.967787,77.628054,4,2593_15525
2589,15541,12.947911750000001,77.70721325,4,2589_15541
2589,15529,12.945934000000001,77.64737325,4,2589_15529
2595,15534,12.977566,77.67276100000001,4,2595_15534
2595,15538,12.9776035,77.69342125,4,2595_15538
2573,15513,12.867786,77.5668175,4,2573_15513
2638,15504,13.1929495,77.52270200000001,4,2638_15504
2605,15537,13.0267975,77.68792024999999,4,2605_15537
2579,15528,12.89750425,77.64152575,4,2579_15528
2619,15545,13.095485,77.727626,4,2619_15545
2620,15502,13.103296,77.51374,4,2620_15502
2639,15523,13.19723775,77.6178605,4,2639_15523
2591,15501,12.95689625,77.507086,4,2591_15501
2591,15548,12.958524,77.74316025,4,2591_15548
2593,15528,12.968202,77.64261425000001,4,2593_15528
2593,15531,12.96672575,77.65691175,4,2593_15531
2613,15545,13.0675515,77.72734025,4,2613_15545
2570,15538,12.85286425,77.69294325,4,2570_15538
2612,15538,13.061515,77.69186575,4,2612_15538
2571,15505,12.8581045,77.52896625,4,2571_15505
2614,15544,13.072951333333334,77.722047,3,2614_15544
2639,15528,13.197728333333332,77.64162233333333,3,2639_15528
2570,15513,12.853954666666667,77.56640066666667,3,2570_15513
2592,15521,12.962125,77.60674999999999,3,2592_15521
2592,15525,12.963056333333334,77.62852733333334,3,2592_15525
2592,15528,12.961975333333333,77.64131433333334,3,2592_15528
2613,15541,13.067406333333333,77.70659333333333,3,2613_15541
2615,15500,13.076993333333334,77.50208333333333,3,2615_15500
2613,15524,13.067216666666667,77.62364833333334,3,2613_15524
2613,15522,13.066295333333334,77.61067133333334,3,2613_15522
2615,15530,13.076996333333334,77.65137566666667,3,2615_15530
2571,15542,12.858600000000001,77.711313,3,2571_15542
2627,15525,13.138482000000002,77.62785866666667,3,2627_15525
2627,15524,13.138243666666668,77.62199133333333,3,2627_15524
2627,15547,13.136825333333334,77.73723733333334,3,2627_15547
2593,15515,12.968540333333332,77.57736333333332,3,2593_15515
2592,15515,12.963201666666668,77.57641533333333,3,2592_15515
2592,15510,12.962154666666668,77.55177666666667,3,2592_15510
2592,15508,12.962650333333334,77.54396466666667,3,2592_15508
2591,15520,12.957737,77.602554,3,2591_15520
2591,15519,12.956527666666666,77.59634233333333,3,2591_15519
2591,15516,12.9584,77.583419,3,2591_15516
2632,15547,13.163205333333332,77.73812033333333,3,2632_15547
2580,15525,12.901247,77.62722466666666,3,2580_15525
2633,15527,13.167789333333333,77.63759800000001,3,2633_15527
2633,15524,13.168366333333333,77.62256633333334,3,2633_15524
2604,15515,13.023737333333335,77.578107,3,2604_15515
2604,15514,13.021482,77.57342333333334,3,2604_15514
2604,15549,13.022937333333333,77.74853666666667,3,2604_15549
2619,15543,13.095909,77.71810466666666,3,2619_15543
2620,15503,13.103313666666667,77.51699766666667,3,2620_15503
2619,15548,13.097655666666666,77.74409733333333,3,2619_15548
2604,15529,13.022968333333333,77.649073,3,2604_15529
2604,15525,13.021469333333334,77.62751866666666,3,2604_15525
2579,15548,12.897022999999999,77.74324366666666,3,2579_15548
2633,15544,13.168073333333334,77.72222099999999,3,2633_15544
2633,15541,13.167700333333334,77.708434,3,2633_15541
2633,15540,13.167520000000001,77.70200766666666,3,2633_15540
2633,15520,13.165912999999998,77.60072433333333,3,2633_15520
2633,15517,13.167291666666666,77.58812033333334,3,2633_15517
2579,15542,12.897809,77.71302166666666,3,2579_15542
2605,15535,13.028113333333332,77.67728466666667,3,2605_15535
2605,15532,13.027679333333333,77.66243800000001,3,2605_15532
2605,15527,13.027214666666666,77.63713066666666,3,2605_15527
2619,15525,13.097417333333333,77.62788933333333,3,2619_15525
2579,15517,12.897564333333333,77.587812,3,2579_15517
2579,15514,12.897690333333335,77.57181233333334,3,2579_15514
2634,15510,13.172485666666667,77.55152500000001,3,2634_15510
2633,15515,13.166846,77.57571033333333,3,2633_15515
2581,15505,12.908216666666666,77.52820333333334,3,2581_15505
2580,15544,12.904156,77.72310966666667,3,2580_15544
2580,15542,12.902828333333332,77.712701,3,2580_15542
2633,15514,13.167639666666666,77.57260433333333,3,2633_15514
2633,15510,13.167045666666667,77.55301533333333,3,2633_15510
2581,15519,12.907317333333333,77.597719,3,2581_15519
2633,15521,13.167908000000002,77.60656166666666,3,2633_15521
2619,15512,13.097191,77.56254433333334,3,2619_15512
2619,15508,13.097601333333335,77.54206333333333,3,2619_15508
2606,15511,13.033309666666666,77.55890000000001,3,2606_15511
2606,15510,13.034272999999999,77.55246933333333,3,2606_15510
2606,15502,13.033531666666667,77.513462,3,2606_15502
2634,15519,13.172322666666666,77.59593566666668,3,2634_15519
2579,15511,12.897465666666667,77.557482,3,2579_15511
2579,15509,12.898978666666666,77.546251,3,2579_15509
2604,15508,13.022739666666666,77.543325,3,2604_15508
2604,15500,13.021085333333334,77.50286100000001,3,2604_15500
2603,15548,13.017756666666665,77.74230299999999,3,2603_15548
2620,15507,13.102111666666666,77.53733833333332,3,2620_15507
2581,15538,12.908586999999999,77.69339566666666,3,2581_15538
2581,15533,12.907487333333334,77.66686433333334,3,2581_15533
2603,15535,13.017185,77.67617666666666,3,2603_15535
2606,15517,13.032104333333335,77.586268,3,2606_15517
2619,15501,13.097309000000001,77.50658700000001,3,2619_15501
2619,15520,13.097726666666667,77.60252266666667,3,2619_15520
2579,15526,12.897495666666666,77.63096666666667,3,2579_15526
2579,15519,12.897034666666665,77.597212,3,2579_15519
2579,15518,12.897600333333335,77.59132966666667,3,2579_15518
2606,15543,13.032610666666665,77.717357,3,2606_15543
2606,15542,13.032605333333334,77.71169566666667,3,2606_15542
2605,15549,13.026965666666667,77.74766533333333,3,2605_15549
2603,15516,13.016519666666667,77.58328366666666,3,2603_15516
2603,15512,13.017932666666667,77.562546,3,2603_15512
2620,15548,13.102972333333334,77.74381633333333,3,2620_15548
2620,15547,13.102571333333332,77.73631966666666,3,2620_15547
2632,15544,13.162608333333333,77.72192266666667,3,2632_15544
2581,15526,12.907635333333333,77.63360233333333,3,2581_15526
2578,15536,12.893013666666667,77.682891,3,2578_15536
2578,15533,12.891515,77.66765433333333,3,2578_15533
2578,15529,12.892930333333332,77.646441,3,2578_15529
2634,15534,13.172626666666666,77.67245133333334,3,2634_15534
2634,15524,13.173825,77.62171933333333,3,2634_15524
2578,15509,12.893402666666667,77.54779233333333,3,2578_15509
2578,15506,12.891630333333334,77.53357033333333,3,2578_15506
2578,15500,12.893186,77.50328433333334,3,2578_15500
2606,15533,13.031485666666667,77.66736566666667,3,2606_15533
2607,15516,13.037137,77.58249733333334,3,2607_15516
2632,15543,13.160480999999999,77.71632966666668,3,2632_15543
2632,15535,13.162728000000001,77.67778266666666,3,2632_15535
2603,15507,13.017107333333334,77.53926333333334,3,2603_15507
2603,15503,13.017461666666668,77.51806366666666,3,2603_15503
2602,15548,13.012909,77.741865,3,2602_15548
2633,15506,13.166188333333332,77.53220366666666,3,2633_15506
2602,15511,13.012519,77.558671,3,2602_15511
2602,15507,13.012956666666668,77.53700166666665,3,2602_15507
2602,15503,13.011645666666666,77.51691066666666,3,2602_15503
2621,15547,13.107275666666666,77.73644833333333,3,2621_15547
2621,15540,13.107148333333333,77.70209233333333,3,2621_15540
2583,15517,12.917745666666667,77.58861333333333,3,2583_15517
2621,15524,13.106289666666667,77.62190566666668,3,2621_15524
2621,15512,13.107479,77.56140933333333,3,2621_15512
2582,15528,12.913104666666667,77.642648,3,2582_15528
2632,15525,13.162618,77.627344,3,2632_15525
2621,15527,13.107185000000001,77.63588066666667,3,2621_15527
2602,15534,13.013070333333333,77.67124833333332,3,2602_15534
2620,15546,13.102436666666668,77.73162566666667,3,2620_15546
2603,15511,13.018513333333333,77.556958,3,2603_15511
2603,15509,13.016973666666667,77.54806266666667,3,2603_15509
